id1;id2;gcomponents;gnontrivial;gpredicates;grules;gconstraints;nbredgefacts;nbredgepred;defjoin;normalization;heuristic;dw;label
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_003.lp;14;1;9;5;2;61;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_004.lp;14;1;9;5;2;65;1;0;weak;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_006.lp;14;1;9;5;2;50;1;0;weak;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_007.lp;14;1;9;5;2;58;1;0;weak;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_008.lp;14;1;9;5;2;56;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_009.lp;14;1;9;5;2;62;1;0;weak;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_010.lp;14;1;9;5;2;54;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_011.lp;14;1;9;5;2;63;1;0;weak;min-degree;4;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_012.lp;14;1;9;5;2;62;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_013.lp;14;1;9;5;2;61;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_014.lp;14;1;9;5;2;67;1;0;weak;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_015.lp;14;1;9;5;2;62;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_018.lp;14;1;9;5;2;56;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_020.lp;14;1;9;5;2;65;1;0;weak;min-degree;6;1
