id1;id2;gcomponents;gnontrivial;gpredicates;grules;gconstraints;nbredgefacts;nbredgepred;defjoin;normalization;heuristic;dw;label
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_005.lp;14;1;9;5;2;45;1;0;semi;min-degree;2;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_005.lp;14;1;9;5;2;45;1;1;weak;min-degree;2;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_005.lp;14;1;9;5;2;45;1;0;weak;min-degree;2;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_005.lp;14;1;9;5;2;45;1;0;none;min-degree;3;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_006.lp;14;1;9;5;2;40;1;1;semi;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_006.lp;14;1;9;5;2;40;1;0;semi;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_006.lp;14;1;9;5;2;40;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_006.lp;14;1;9;5;2;40;1;0;weak;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_006.lp;14;1;9;5;2;40;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_015.lp;14;1;9;5;2;39;1;1;semi;min-degree;4;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_015.lp;14;1;9;5;2;39;1;0;semi;min-degree;4;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_015.lp;14;1;9;5;2;39;1;1;weak;min-degree;4;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_015.lp;14;1;9;5;2;39;1;0;weak;min-degree;4;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_015.lp;14;1;9;5;2;39;1;0;none;min-degree;4;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_016.lp;14;1;9;5;2;48;1;1;semi;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_016.lp;14;1;9;5;2;48;1;0;semi;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_016.lp;14;1;9;5;2;48;1;1;weak;min-degree;6;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_016.lp;14;1;9;5;2;48;1;0;weak;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_016.lp;14;1;9;5;2;48;1;0;none;min-degree;6;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_018.lp;14;1;9;5;2;49;1;1;semi;min-degree;5;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_018.lp;14;1;9;5;2;49;1;0;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_018.lp;14;1;9;5;2;49;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_018.lp;14;1;9;5;2;49;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_018.lp;14;1;9;5;2;49;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_020.lp;14;1;9;5;2;45;1;1;semi;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_020.lp;14;1;9;5;2;45;1;0;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_020.lp;14;1;9;5;2;45;1;1;weak;min-degree;5;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_020.lp;14;1;9;5;2;45;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.10/instance_n20_p0.10_020.lp;14;1;9;5;2;45;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_002.lp;14;1;9;5;2;57;1;1;semi;min-degree;7;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_002.lp;14;1;9;5;2;57;1;0;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_002.lp;14;1;9;5;2;57;1;1;weak;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_002.lp;14;1;9;5;2;57;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_002.lp;14;1;9;5;2;57;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_003.lp;14;1;9;5;2;57;1;1;semi;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_003.lp;14;1;9;5;2;57;1;0;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_003.lp;14;1;9;5;2;57;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_003.lp;14;1;9;5;2;57;1;0;weak;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_003.lp;14;1;9;5;2;57;1;0;none;min-degree;5;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_004.lp;14;1;9;5;2;61;1;1;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_004.lp;14;1;9;5;2;61;1;0;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_004.lp;14;1;9;5;2;61;1;1;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_004.lp;14;1;9;5;2;61;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_004.lp;14;1;9;5;2;61;1;0;none;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_005.lp;14;1;9;5;2;50;1;1;semi;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_005.lp;14;1;9;5;2;50;1;0;semi;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_005.lp;14;1;9;5;2;50;1;1;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_005.lp;14;1;9;5;2;50;1;0;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_005.lp;14;1;9;5;2;50;1;0;none;min-degree;6;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_006.lp;14;1;9;5;2;59;1;1;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_006.lp;14;1;9;5;2;59;1;0;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_006.lp;14;1;9;5;2;59;1;1;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_006.lp;14;1;9;5;2;59;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_006.lp;14;1;9;5;2;59;1;0;none;min-degree;7;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_007.lp;14;1;9;5;2;69;1;1;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_007.lp;14;1;9;5;2;69;1;0;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_007.lp;14;1;9;5;2;69;1;1;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_007.lp;14;1;9;5;2;69;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_007.lp;14;1;9;5;2;69;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_010.lp;14;1;9;5;2;45;1;1;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_010.lp;14;1;9;5;2;45;1;0;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_010.lp;14;1;9;5;2;45;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_010.lp;14;1;9;5;2;45;1;0;weak;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_010.lp;14;1;9;5;2;45;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_011.lp;14;1;9;5;2;50;1;1;semi;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_011.lp;14;1;9;5;2;50;1;0;semi;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_011.lp;14;1;9;5;2;50;1;1;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_011.lp;14;1;9;5;2;50;1;0;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_011.lp;14;1;9;5;2;50;1;0;none;min-degree;6;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_013.lp;14;1;9;5;2;54;1;1;semi;min-degree;6;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_013.lp;14;1;9;5;2;54;1;0;semi;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_013.lp;14;1;9;5;2;54;1;1;weak;min-degree;6;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_013.lp;14;1;9;5;2;54;1;0;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_013.lp;14;1;9;5;2;54;1;0;none;min-degree;6;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_014.lp;14;1;9;5;2;50;1;1;semi;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_014.lp;14;1;9;5;2;50;1;0;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_014.lp;14;1;9;5;2;50;1;1;weak;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_014.lp;14;1;9;5;2;50;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_014.lp;14;1;9;5;2;50;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_015.lp;14;1;9;5;2;63;1;1;semi;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_015.lp;14;1;9;5;2;63;1;0;semi;min-degree;7;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_015.lp;14;1;9;5;2;63;1;1;weak;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_015.lp;14;1;9;5;2;63;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_015.lp;14;1;9;5;2;63;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_016.lp;14;1;9;5;2;58;1;1;semi;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_016.lp;14;1;9;5;2;58;1;0;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_016.lp;14;1;9;5;2;58;1;1;weak;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_016.lp;14;1;9;5;2;58;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_016.lp;14;1;9;5;2;58;1;0;none;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_017.lp;14;1;9;5;2;54;1;1;semi;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_017.lp;14;1;9;5;2;54;1;0;semi;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_017.lp;14;1;9;5;2;54;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_017.lp;14;1;9;5;2;54;1;0;weak;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_017.lp;14;1;9;5;2;54;1;0;none;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_018.lp;14;1;9;5;2;55;1;1;semi;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_018.lp;14;1;9;5;2;55;1;0;semi;min-degree;5;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_018.lp;14;1;9;5;2;55;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_018.lp;14;1;9;5;2;55;1;0;weak;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_018.lp;14;1;9;5;2;55;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_019.lp;14;1;9;5;2;57;1;1;semi;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_019.lp;14;1;9;5;2;57;1;0;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_019.lp;14;1;9;5;2;57;1;1;weak;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_019.lp;14;1;9;5;2;57;1;0;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_019.lp;14;1;9;5;2;57;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_020.lp;14;1;9;5;2;51;1;1;semi;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_020.lp;14;1;9;5;2;51;1;0;semi;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_020.lp;14;1;9;5;2;51;1;1;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_020.lp;14;1;9;5;2;51;1;0;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.15/instance_n20_p0.15_020.lp;14;1;9;5;2;51;1;0;none;min-degree;6;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_001.lp;14;1;9;5;2;75;1;1;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_001.lp;14;1;9;5;2;75;1;0;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_001.lp;14;1;9;5;2;75;1;1;weak;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_001.lp;14;1;9;5;2;75;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_001.lp;14;1;9;5;2;75;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_006.lp;14;1;9;5;2;55;1;1;semi;min-degree;5;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_006.lp;14;1;9;5;2;55;1;0;semi;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_006.lp;14;1;9;5;2;55;1;1;weak;min-degree;5;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_006.lp;14;1;9;5;2;55;1;0;weak;min-degree;5;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_006.lp;14;1;9;5;2;55;1;0;none;min-degree;5;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_008.lp;14;1;9;5;2;73;1;1;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_008.lp;14;1;9;5;2;73;1;0;semi;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_008.lp;14;1;9;5;2;73;1;1;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_008.lp;14;1;9;5;2;73;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_008.lp;14;1;9;5;2;73;1;0;none;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_013.lp;14;1;9;5;2;74;1;1;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_013.lp;14;1;9;5;2;74;1;0;semi;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_013.lp;14;1;9;5;2;74;1;1;weak;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_013.lp;14;1;9;5;2;74;1;0;weak;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_013.lp;14;1;9;5;2;74;1;0;none;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_015.lp;14;1;9;5;2;63;1;1;semi;min-degree;6;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_015.lp;14;1;9;5;2;63;1;0;semi;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_015.lp;14;1;9;5;2;63;1;1;weak;min-degree;6;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_015.lp;14;1;9;5;2;63;1;0;weak;min-degree;6;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_015.lp;14;1;9;5;2;63;1;0;none;min-degree;6;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_016.lp;14;1;9;5;2;84;1;1;semi;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_016.lp;14;1;9;5;2;84;1;0;semi;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_016.lp;14;1;9;5;2;84;1;1;weak;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_016.lp;14;1;9;5;2;84;1;0;weak;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_016.lp;14;1;9;5;2;84;1;0;none;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_020.lp;14;1;9;5;2;64;1;1;semi;min-degree;7;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_020.lp;14;1;9;5;2;64;1;0;semi;min-degree;7;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_020.lp;14;1;9;5;2;64;1;1;weak;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_020.lp;14;1;9;5;2;64;1;0;weak;min-degree;7;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.20/instance_n20_p0.20_020.lp;14;1;9;5;2;64;1;0;none;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_006.lp;14;1;9;5;2;87;1;1;semi;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_006.lp;14;1;9;5;2;87;1;0;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_006.lp;14;1;9;5;2;87;1;1;weak;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_006.lp;14;1;9;5;2;87;1;0;weak;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_006.lp;14;1;9;5;2;87;1;0;none;min-degree;8;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_008.lp;14;1;9;5;2;93;1;1;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_008.lp;14;1;9;5;2;93;1;0;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_008.lp;14;1;9;5;2;93;1;1;weak;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_008.lp;14;1;9;5;2;93;1;0;weak;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_008.lp;14;1;9;5;2;93;1;0;none;min-degree;8;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_016.lp;14;1;9;5;2;91;1;1;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_016.lp;14;1;9;5;2;91;1;0;semi;min-degree;8;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_016.lp;14;1;9;5;2;91;1;1;weak;min-degree;8;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_016.lp;14;1;9;5;2;91;1;0;weak;min-degree;8;2
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_20/probability_0.25/instance_n20_p0.25_016.lp;14;1;9;5;2;91;1;0;none;min-degree;8;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.05/instance_n25_p0.05_018.lp;14;1;9;5;2;39;1;1;semi;min-degree;2;3
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.05/instance_n25_p0.05_018.lp;14;1;9;5;2;39;1;0;semi;min-degree;2;4
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.05/instance_n25_p0.05_018.lp;14;1;9;5;2;39;1;1;weak;min-degree;2;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.05/instance_n25_p0.05_018.lp;14;1;9;5;2;39;1;0;weak;min-degree;2;1
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.05/instance_n25_p0.05_018.lp;14;1;9;5;2;39;1;0;none;min-degree;3;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_002.lp;14;1;9;5;2;64;1;1;semi;min-degree;7;5
../dominating_set_benchmark/dominating_set_dynamic.lp;instances/size_25/probability_0.10/instance_n25_p0.10_002.lp;14;1;9;5;2;64;1;0;semi;min-degree;7;3
